fieldmap_name:      	LDE05
timestamp:          	2026-01-20_07-54-13
filename:           	2026-01-20_LDE05_Fieldmap_X=-130_130mm_Z=-350_350mm_Imc=10.0A_ID=5484.dat
nr_magnets:         	1
magnet_name:        	LDE05
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
current_main[A]:    	10.0
nr_turns_main:      	 
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
-10.000	5.000	-144.000	-9.9071665701e-03	9.6638882665e-02	-1.7885023123e-03
-5.000	5.000	-144.000	-9.8936879316e-03	9.6756885003e-02	-1.8715411628e-03
0.000	5.000	-144.000	-9.9059800204e-03	9.6784299957e-02	-1.9564670883e-03
5.000	5.000	-144.000	-9.9156148641e-03	9.6733878861e-02	-2.0326185052e-03
10.000	5.000	-144.000	-9.9223933372e-03	9.6605363373e-02	-2.1000635774e-03
15.000	5.000	-144.000	-9.9417487900e-03	9.6393663940e-02	-2.1760742180e-03
20.000	5.000	-144.000	-9.9585297802e-03	9.6094511296e-02	-2.2671562881e-03
25.000	5.000	-144.000	-9.9664351398e-03	9.5691633122e-02	-2.3694770992e-03
30.000	5.000	-144.000	-9.9759178423e-03	9.5157965552e-02	-2.5069300016e-03
35.000	5.000	-144.000	-9.9695249421e-03	9.4458749492e-02	-2.6828542342e-03
40.000	5.000	-144.000	-9.9316172512e-03	9.3546333418e-02	-2.9089182530e-03
45.000	5.000	-144.000	-9.8522190980e-03	9.2360396782e-02	-3.1918086823e-03
50.000	5.000	-144.000	-9.7124657504e-03	9.0827723542e-02	-3.5384514498e-03
55.000	5.000	-144.000	-9.4885143241e-03	8.8877039444e-02	-3.9514107863e-03
60.000	5.000	-144.000	-9.1558290737e-03	8.6436068536e-02	-4.4053337476e-03
65.000	5.000	-144.000	-8.6964155336e-03	8.3468756827e-02	-4.8662855468e-03
70.000	5.000	-144.000	-8.1172444949e-03	7.9971383926e-02	-5.2885696184e-03
75.000	5.000	-144.000	-7.4340848143e-03	7.5996202657e-02	-5.6275429917e-03
80.000	5.000	-144.000	-6.6815999449e-03	7.1642331446e-02	-5.8466089010e-03
85.000	5.000	-144.000	-5.9113268980e-03	6.7036131249e-02	-5.9391526182e-03
90.000	5.000	-144.000	-5.1684613158e-03	6.2309981097e-02	-5.9108983602e-03
95.000	5.000	-144.000	-4.4686529141e-03	5.7586217290e-02	-5.7770279249e-03
100.000	5.000	-144.000	-3.8424359341e-03	5.2960961086e-02	-5.5725703552e-03
105.000	5.000	-144.000	-3.2925780885e-03	4.8501143155e-02	-5.3215241614e-03
110.000	5.000	-144.000	-2.8221849271e-03	4.4242846444e-02	-5.0515768073e-03
115.000	5.000	-144.000	-2.4257831475e-03	4.0206156153e-02	-4.7797075223e-03
120.000	5.000	-144.000	-2.0877089300e-03	3.6393535363e-02	-4.5083338670e-03
125.000	5.000	-144.000	-1.7998242241e-03	3.2799984905e-02	-4.2523679665e-03
130.000	5.000	-144.000	-1.5576871158e-03	2.9411362621e-02	-4.0115090202e-03
-130.000	5.000	-143.000	-1.6350459098e-03	2.9849062678e-02	3.0570997676e-03
-125.000	5.000	-143.000	-1.8968249350e-03	3.3341281084e-02	3.2086227763e-03
-120.000	5.000	-143.000	-2.2038757338e-03	3.7056992412e-02	3.3657077617e-03
-115.000	5.000	-143.000	-2.5709918096e-03	4.1007186688e-02	3.5260164316e-03
-110.000	5.000	-143.000	-3.0045406935e-03	4.5201587383e-02	3.6750974516e-03
-105.000	5.000	-143.000	-3.5166265312e-03	4.9637469275e-02	3.8053187656e-03
-100.000	5.000	-143.000	-4.1175262555e-03	5.4294424142e-02	3.8900641275e-03
-95.000	5.000	-143.000	-4.7944203740e-03	5.9129312853e-02	3.9107331321e-03
-90.000	5.000	-143.000	-5.5443390588e-03	6.4068699425e-02	3.8243407394e-03
-85.000	5.000	-143.000	-6.3435250659e-03	6.8997991335e-02	3.6054909913e-03
-80.000	5.000	-143.000	-7.1490797463e-03	7.3781298495e-02	3.2462970031e-03
-75.000	5.000	-143.000	-7.9066596438e-03	7.8270660814e-02	2.7455178275e-03
-70.000	5.000	-143.000	-8.5766865319e-03	8.2324359065e-02	2.1433260940e-03
-65.000	5.000	-143.000	-9.1213139587e-03	8.5850674104e-02	1.4924223432e-03
-60.000	5.000	-143.000	-9.5337613328e-03	8.8809359330e-02	8.5372738307e-04
-55.000	5.000	-143.000	-9.8306188202e-03	9.1216325358e-02	2.6150055863e-04
-50.000	5.000	-143.000	-1.0005919427e-02	9.3127651084e-02	-2.3806213345e-04
-45.000	5.000	-143.000	-1.0108888967e-02	9.4616328040e-02	-6.4224238271e-04
-40.000	5.000	-143.000	-1.0166138680e-02	9.5768154494e-02	-9.6294802734e-04
-35.000	5.000	-143.000	-1.0181561587e-02	9.6652274645e-02	-1.2052098313e-03
-30.000	5.000	-143.000	-1.0178150350e-02	9.7333951555e-02	-1.3897930935e-03
-25.000	5.000	-143.000	-1.0165339194e-02	9.7856602356e-02	-1.5302000341e-03
-20.000	5.000	-143.000	-1.0150087819e-02	9.8255386242e-02	-1.6410775605e-03
-15.000	5.000	-143.000	-1.0138722747e-02	9.8553993085e-02	-1.7419966130e-03
-10.000	5.000	-143.000	-1.0132096415e-02	9.8757663894e-02	-1.8321940635e-03
-5.000	5.000	-143.000	-1.0117341734e-02	9.8875424902e-02	-1.9134510424e-03
0.000	5.000	-143.000	-1.0129551785e-02	9.8902778225e-02	-1.9964291342e-03
5.000	5.000	-143.000	-1.0140023402e-02	9.8854827694e-02	-2.0720863680e-03
10.000	5.000	-143.000	-1.0150198195e-02	9.8727082095e-02	-2.1392439689e-03
15.000	5.000	-143.000	-1.0167936776e-02	9.8517907510e-02	-2.2147300494e-03
20.000	5.000	-143.000	-1.0187507759e-02	9.8221982028e-02	-2.3070190476e-03
25.000	5.000	-143.000	-1.0197466273e-02	9.7819511634e-02	-2.4098207024e-03
30.000	5.000	-143.000	-1.0211067219e-02	9.7287570329e-02	-2.5493948049e-03
35.000	5.000	-143.000	-1.0206596962e-02	9.6586047447e-02	-2.7289531586e-03
40.000	5.000	-143.000	-1.0172840336e-02	9.5667160833e-02	-2.9626121587e-03
45.000	5.000	-143.000	-1.0093258730e-02	9.4466750536e-02	-3.2545297292e-03
50.000	5.000	-143.000	-9.9531064053e-03	9.2906635705e-02	-3.6158453049e-03
55.000	5.000	-143.000	-9.7271876202e-03	9.0910691583e-02	-4.0476279728e-03
60.000	5.000	-143.000	-9.3851233757e-03	8.8402143563e-02	-4.5255072212e-03
65.000	5.000	-143.000	-8.9101229057e-03	8.5339632756e-02	-5.0117037244e-03
70.000	5.000	-143.000	-8.3077027024e-03	8.1719728920e-02	-5.4551686495e-03
75.000	5.000	-143.000	-7.5961508854e-03	7.7598325969e-02	-5.8095964511e-03
80.000	5.000	-143.000	-6.8118260743e-03	7.3083990840e-02	-6.0338738394e-03
85.000	5.000	-143.000	-6.0095832904e-03	6.8311215366e-02	-6.1240044347e-03
90.000	5.000	-143.000	-5.2376155060e-03	6.3423000854e-02	-6.0849567347e-03
95.000	5.000	-143.000	-4.5135129901e-03	5.8548295753e-02	-5.9350272817e-03
100.000	5.000	-143.000	-3.8685102895e-03	5.3786172962e-02	-5.7115337567e-03
105.000	5.000	-143.000	-3.3053169537e-03	4.9206675171e-02	-5.4417842708e-03
110.000	5.000	-143.000	-2.8242634486e-03	4.4845409544e-02	-5.1536826290e-03
115.000	5.000	-143.000	-2.4198526103e-03	4.0720540125e-02	-4.8651845675e-03
120.000	5.000	-143.000	-2.0779606820e-03	3.6833114375e-02	-4.5829656079e-03
125.000	5.000	-143.000	-1.7874619729e-03	3.3175238708e-02	-4.3144421766e-03
130.000	5.000	-143.000	-1.5444291664e-03	2.9732768782e-02	-4.0653703430e-03
-130.000	5.000	-142.000	-1.6232422558e-03	3.0179746098e-02	3.1010538937e-03
-125.000	5.000	-142.000	-1.8865322577e-03	3.3727970167e-02	3.2610484016e-03
-120.000	5.000	-142.000	-2.1975021953e-03	3.7511237423e-02	3.4261336726e-03
-115.000	5.000	-142.000	-2.5697866099e-03	4.1539972170e-02	3.5992229426e-03
-110.000	5.000	-142.000	-3.0104973315e-03	4.5827126349e-02	3.7603532917e-03
-105.000	5.000	-142.000	-3.5333113773e-03	5.0371321310e-02	3.9062091710e-03
-100.000	5.000	-142.000	-4.1500487172e-03	5.5155473039e-02	4.0063334860e-03
-95.000	5.000	-142.000	-4.8474200032e-03	6.0135244157e-02	4.0394682056e-03
-90.000	5.000	-142.000	-5.6238753840e-03	6.5235069538e-02	3.9645272237e-03
-85.000	5.000	-142.000	-6.4542480622e-03	7.0335236599e-02	3.7475119408e-03
-80.000	5.000	-142.000	-7.2927554136e-03	7.5292426529e-02	3.3811133793e-03
-75.000	5.000	-142.000	-8.0807664409e-03	7.9946519573e-02	2.8641498698e-03
-70.000	5.000	-142.000	-8.7807635437e-03	8.4147743606e-02	2.2362820882e-03
-65.000	5.000	-142.000	-9.3451446159e-03	8.7793406951e-02	1.5567564697e-03
-60.000	5.000	-142.000	-9.7728559931e-03	9.0843911976e-02	8.8678203904e-04
-55.000	5.000	-142.000	-1.0075665577e-02	9.3313260818e-02	2.6913704600e-04
-50.000	5.000	-142.000	-1.0252999924e-02	9.5264572872e-02	-2.4886671967e-04
-45.000	5.000	-142.000	-1.0355686049e-02	9.6777474799e-02	-6.6759236898e-04
-40.000	5.000	-142.000	-1.0410737169e-02	9.7941913094e-02	-9.9875881378e-04
-35.000	5.000	-142.000	-1.0422414724e-02	9.8830269313e-02	-1.2452482036e-03
-30.000	5.000	-142.000	-1.0415505740e-02	9.9512002242e-02	-1.4339049442e-03
-25.000	5.000	-142.000	-1.0402837778e-02	1.0003381017e-01	-1.5754247174e-03
-20.000	5.000	-142.000	-1.0383817935e-02	1.0043070677e-01	-1.6868030917e-03
-15.000	5.000	-142.000	-1.0371028409e-02	1.0072512511e-01	-1.7872346284e-03
-10.000	5.000	-142.000	-1.0364713818e-02	1.0092700823e-01	-1.8754590542e-03
-5.000	5.000	-142.000	-1.0349845034e-02	1.0104317089e-01	-1.9567753036e-03
0.000	5.000	-142.000	-1.0360258478e-02	1.0107117895e-01	-2.0378744658e-03
5.000	5.000	-142.000	-1.0371481103e-02	1.0102482227e-01	-2.1111941516e-03
10.000	5.000	-142.000	-1.0384744204e-02	1.0089966828e-01	-2.1804381320e-03
15.000	5.000	-142.000	-1.0402097956e-02	1.0069234004e-01	-2.2546580093e-03
20.000	5.000	-142.000	-1.0423714634e-02	1.0039866033e-01	-2.3466054499e-03
25.000	5.000	-142.000	-1.0436778610e-02	1.0000053069e-01	-2.4509607746e-03
30.000	5.000	-142.000	-1.0452911505e-02	9.9467755296e-02	-2.5919759291e-03
35.000	5.000	-142.000	-1.0450428029e-02	9.8766132609e-02	-2.7758196566e-03
40.000	5.000	-142.000	-1.0420352619e-02	9.7840785870e-02	-3.0160237794e-03
45.000	5.000	-142.000	-1.0342726483e-02	9.6627206998e-02	-3.3188200045e-03
50.000	5.000	-142.000	-1.0202698726e-02	9.5039319546e-02	-3.6948076462e-03
55.000	5.000	-142.000	-9.9731427628e-03	9.2997125931e-02	-4.1475000224e-03
60.000	5.000	-142.000	-9.6225929834e-03	9.0420224415e-02	-4.6499912526e-03
65.000	5.000	-142.000	-9.1312217657e-03	8.7257736142e-02	-5.1607537902e-03
70.000	5.000	-142.000	-8.5040168260e-03	8.3511061227e-02	-5.6278482429e-03
75.000	5.000	-142.000	-7.7641071874e-03	7.9236918919e-02	-5.9990181553e-03
80.000	5.000	-142.000	-6.9461779039e-03	7.4555543539e-02	-6.2297532163e-03
85.000	5.000	-142.000	-6.1099711460e-03	6.9610563669e-02	-6.3149716311e-03
90.000	5.000	-142.000	-5.3090368971e-03	6.4552665394e-02	-6.2653712837e-03
95.000	5.000	-142.000	-4.5586766019e-03	5.9522688937e-02	-6.0975550136e-03
100.000	5.000	-142.000	-3.8947569223e-03	5.4619943309e-02	-5.8548699469e-03
105.000	5.000	-142.000	-3.3173413506e-03	4.9916986368e-02	-5.5642907857e-03
110.000	5.000	-142.000	-2.8265306555e-03	4.5450763085e-02	-5.2574332465e-03
115.000	5.000	-142.000	-2.4124043864e-03	4.1237196398e-02	-4.9501148242e-03
120.000	5.000	-142.000	-2.0685540068e-03	3.7272702249e-02	-4.6574921382e-03
125.000	5.000	-142.000	-1.7753100351e-03	3.3550305405e-02	-4.3774491798e-03
130.000	5.000	-142.000	-1.5299615418e-03	3.0052859456e-02	-4.1198584671e-03
-130.000	5.000	-141.000	-1.6119755723e-03	3.0509327086e-02	3.1453643954e-03
-125.000	5.000	-141.000	-1.8768235356e-03	3.4114017816e-02	3.3130487492e-03
-120.000	5.000	-141.000	-2.1909161061e-03	3.7965148325e-02	3.4887378430e-03
-115.000	5.000	-141.000	-2.5672911904e-03	4.2073525185e-02	3.6742305938e-03
-110.000	5.000	-141.000	-3.0165800083e-03	4.6455565617e-02	3.8491291707e-03
-105.000	5.000	-141.000	-3.5497284841e-03	5.1111303607e-02	4.0106062807e-03
-100.000	5.000	-141.000	-4.1826271127e-03	5.6025741085e-02	4.1267311690e-03
-95.000	5.000	-141.000	-4.9010707061e-03	6.1155101809e-02	4.1733510894e-03
-90.000	5.000	-141.000	-5.7043640800e-03	6.6420676698e-02	4.1108943401e-03
-85.000	5.000	-141.000	-6.5673545966e-03	7.1699573621e-02	3.8964551671e-03
-80.000	5.000	-141.000	-7.4390957756e-03	7.6837110565e-02	3.5214080082e-03
-75.000	5.000	-141.000	-8.2616643784e-03	8.1663073350e-02	2.9887802763e-03
-70.000	5.000	-141.000	-8.9917465377e-03	8.6017479694e-02	2.3326062344e-03
-65.000	5.000	-141.000	-9.5787249405e-03	8.9788066226e-02	1.6237208053e-03
-60.000	5.000	-141.000	-1.0018664954e-02	9.2931674425e-02	9.2034865963e-04
-55.000	5.000	-141.000	-1.0328505042e-02	9.5465816378e-02	2.7605189386e-04
-50.000	5.000	-141.000	-1.0508882179e-02	9.7458477634e-02	-2.6173397934e-04
-45.000	5.000	-141.000	-1.0609144476e-02	9.8994359559e-02	-6.9544216065e-04
-40.000	5.000	-141.000	-1.0663312575e-02	1.0017103626e-01	-1.0349911732e-03
-35.000	5.000	-141.000	-1.0669929955e-02	1.0106315565e-01	-1.2870751139e-03
-30.000	5.000	-141.000	-1.0660552412e-02	1.0174485699e-01	-1.4792911463e-03
-25.000	5.000	-141.000	-1.0646333958e-02	1.0226419555e-01	-1.6230084331e-03
-20.000	5.000	-141.000	-1.0626641417e-02	1.0265719681e-01	-1.7345809214e-03
-15.000	5.000	-141.000	-1.0611626460e-02	1.0294888016e-01	-1.8337640355e-03
-10.000	5.000	-141.000	-1.0603721103e-02	1.0314788062e-01	-1.9204459009e-03
-5.000	5.000	-141.000	-1.0589828558e-02	1.0326315314e-01	-2.0002855305e-03
0.000	5.000	-141.000	-1.0598848868e-02	1.0329139502e-01	-2.0807452925e-03
5.000	5.000	-141.000	-1.0611014913e-02	1.0324664258e-01	-2.1517474347e-03
10.000	5.000	-141.000	-1.0625431002e-02	1.0312365187e-01	-2.2215322725e-03
15.000	5.000	-141.000	-1.0643337380e-02	1.0291920555e-01	-2.2943911111e-03
20.000	5.000	-141.000	-1.0667929750e-02	1.0262930309e-01	-2.3866793651e-03
25.000	5.000	-141.000	-1.0683297464e-02	1.0223209716e-01	-2.4926757861e-03
30.000	5.000	-141.000	-1.0702067465e-02	1.0170201979e-01	-2.6342844005e-03
35.000	5.000	-141.000	-1.0702335948e-02	1.0100063136e-01	-2.8239353143e-03
40.000	5.000	-141.000	-1.0675538283e-02	1.0006899675e-01	-3.0689886349e-03
45.000	5.000	-141.000	-1.0601068334e-02	9.8841143237e-02	-3.3842690483e-03
50.000	5.000	-141.000	-1.0460071074e-02	9.7227788960e-02	-3.7753014284e-03
55.000	5.000	-141.000	-1.0227479787e-02	9.5139193018e-02	-4.2498911328e-03
60.000	5.000	-141.000	-9.8676248548e-03	9.2490486198e-02	-4.7781131026e-03
65.000	5.000	-141.000	-9.3610075459e-03	8.9225365226e-02	-5.3148064105e-03
70.000	5.000	-141.000	-8.7082348007e-03	8.5347503908e-02	-5.8068314086e-03
75.000	5.000	-141.000	-7.9365889237e-03	8.0914826895e-02	-6.1952176045e-03
80.000	5.000	-141.000	-7.0846412626e-03	7.6057849892e-02	-6.4340721767e-03
85.000	5.000	-141.000	-6.2129200394e-03	7.0933298672e-02	-6.5128669740e-03
90.000	5.000	-141.000	-5.3820669556e-03	6.5700855089e-02	-6.4524198437e-03
95.000	5.000	-141.000	-4.6048254023e-03	6.0508557228e-02	-6.2649897198e-03
100.000	5.000	-141.000	-3.9208775159e-03	5.5461298149e-02	-6.0012971666e-03
105.000	5.000	-141.000	-3.3298035270e-03	5.0632539233e-02	-5.6894126745e-03
110.000	5.000	-141.000	-2.8281713974e-03	4.6058131300e-02	-5.3635910470e-03
115.000	5.000	-141.000	-2.4044132260e-03	4.1752687846e-02	-5.0355503723e-03
120.000	5.000	-141.000	-2.0584291337e-03	3.7712206193e-02	-4.7325617468e-03
125.000	5.000	-141.000	-1.7624406450e-03	3.3924850189e-02	-4.4404524768e-03
130.000	5.000	-141.000	-1.5157213837e-03	3.0371254552e-02	-4.1748526258e-03
-130.000	5.000	-140.000	-1.6004113175e-03	3.0837908089e-02	3.1892822189e-03
-125.000	5.000	-140.000	-1.8664242099e-03	3.4500179012e-02	3.3659707827e-03
-120.000	5.000	-140.000	-2.1827377509e-03	3.8419421449e-02	3.5529119909e-03
-115.000	5.000	-140.000	-2.5642394102e-03	4.2608641542e-02	3.7490878440e-03
-110.000	5.000	-140.000	-3.0220406948e-03	4.7086899988e-02	3.9406626987e-03
-105.000	5.000	-140.000	-3.5662447810e-03	5.1856926947e-02	4.1180010939e-03
-100.000	5.000	-140.000	-4.2150914015e-03	5.6905221594e-02	4.2508304164e-03
-95.000	5.000	-140.000	-4.9556044237e-03	6.2188178334e-02	4.3132153018e-03
-90.000	5.000	-140.000	-5.7865569034e-03	6.7625336784e-02	4.2631212782e-03
-85.000	5.000	-140.000	-6.6823822787e-03	7.3088317278e-02	4.0524421800e-03
-80.000	5.000	-140.000	-7.5893291472e-03	7.8415418114e-02	3.6696510654e-03
-75.000	5.000	-140.000	-8.4483861653e-03	8.3422059932e-02	3.1202284879e-03
-70.000	5.000	-140.000	-9.2095281177e-03	8.7934656285e-02	2.4349094778e-03
-65.000	5.000	-140.000	-9.8202187968e-03	9.1833748401e-02	1.6922691946e-03
-60.000	5.000	-140.000	-1.0273453919e-02	9.5074475733e-02	9.5610094528e-04
-55.000	5.000	-140.000	-1.0589713706e-02	9.7675068344e-02	2.8186724165e-04
-50.000	5.000	-140.000	-1.0772138004e-02	9.9708273268e-02	-2.7710474963e-04
-45.000	5.000	-140.000	-1.0870713312e-02	1.0126696885e-01	-7.2660230520e-04
-40.000	5.000	-140.000	-1.0923447252e-02	1.0245459223e-01	-1.0740856387e-03
-35.000	5.000	-140.000	-1.0925517560e-02	1.0334979626e-01	-1.3312180845e-03
-30.000	5.000	-140.000	-1.0912095609e-02	1.0403096046e-01	-1.5265007083e-03
-25.000	5.000	-140.000	-1.0897112724e-02	1.0454691211e-01	-1.6718064867e-03
-20.000	5.000	-140.000	-1.0877542495e-02	1.0493784049e-01	-1.7834619537e-03
-15.000	5.000	-140.000	-1.0859416858e-02	1.0522520691e-01	-1.8813270004e-03
-10.000	5.000	-140.000	-1.0850621031e-02	1.0542130021e-01	-1.9669530782e-03
-5.000	5.000	-140.000	-1.0837733065e-02	1.0553470863e-01	-2.0448530241e-03
0.000	5.000	-140.000	-1.0845115623e-02	1.0556399794e-01	-2.1246111500e-03
5.000	5.000	-140.000	-1.0858119932e-02	1.0552051197e-01	-2.1934913470e-03
10.000	5.000	-140.000	-1.0872538256e-02	1.0540072160e-01	-2.2628686872e-03
15.000	5.000	-140.000	-1.0892437378e-02	1.0519919357e-01	-2.3354696906e-03
20.000	5.000	-140.000	-1.0918880045e-02	1.0491228889e-01	-2.4261086947e-03
25.000	5.000	-140.000	-1.0937876016e-02	1.0451965237e-01	-2.5353272970e-03
30.000	5.000	-140.000	-1.0957526044e-02	1.0399167171e-01	-2.6785051392e-03
35.000	5.000	-140.000	-1.0960644930e-02	1.0329015604e-01	-2.8724377218e-03
40.000	5.000	-140.000	-1.0938728452e-02	1.0235336343e-01	-3.1229025845e-03
45.000	5.000	-140.000	-1.0868005355e-02	1.0111312905e-01	-3.4503886063e-03
50.000	5.000	-140.000	-1.0725608272e-02	9.9471950308e-02	-3.8570954902e-03
55.000	5.000	-140.000	-1.0491333032e-02	9.7337200074e-02	-4.3549405929e-03
60.000	5.000	-140.000	-1.0121084847e-02	9.4614394961e-02	-4.9094926882e-03
65.000	5.000	-140.000	-9.5989581908e-03	9.1244796717e-02	-5.4746988028e-03
70.000	5.000	-140.000	-8.9199315239e-03	8.7228509782e-02	-5.9929961125e-03
75.000	5.000	-140.000	-8.1149362765e-03	8.2632699401e-02	-6.4004308353e-03
80.000	5.000	-140.000	-7.2277769835e-03	7.7592761292e-02	-6.6468440544e-03
85.000	5.000	-140.000	-6.3187066586e-03	7.2280146372e-02	-6.7184543301e-03
90.000	5.000	-140.000	-5.4556846940e-03	6.6866013945e-02	-6.6451133103e-03
95.000	5.000	-140.000	-4.6518900329e-03	6.1506590266e-02	-6.4370009575e-03
100.000	5.000	-140.000	-3.9467691513e-03	5.6310509921e-02	-6.1508702417e-03
105.000	5.000	-140.000	-3.3410977938e-03	5.1352388742e-02	-5.8177930388e-03
110.000	5.000	-140.000	-2.8291819452e-03	4.6668414670e-02	-5.4722123386e-03
115.000	5.000	-140.000	-2.3969381536e-03	4.2270502816e-02	-5.1238791364e-03
120.000	5.000	-140.000	-2.0484079257e-03	3.8151282492e-02	-4.8077202609e-03
125.000	5.000	-140.000	-1.7498598765e-03	3.4297523450e-02	-4.5046293599e-03
130.000	5.000	-140.000	-1.5015050909e-03	3.0688985212e-02	-4.2296178444e-03
-130.000	5.000	-139.000	-1.5871996076e-03	3.1164843994e-02	3.2340898690e-03
-125.000	5.000	-139.000	-1.8554163178e-03	3.4886334234e-02	3.4185186608e-03
-120.000	5.000	-139.000	-2.1747831333e-03	3.8873552735e-02	3.6177077592e-03
-115.000	5.000	-139.000	-2.5607065942e-03	4.3144518007e-02	3.8252594606e-03
-110.000	5.000	-139.000	-3.0256033415e-03	4.7721505839e-02	4.0332549826e-03
-105.000	5.000	-139.000	-3.5818743318e-03	5.2607854298e-02	4.2278638644e-03
-100.000	5.000	-139.000	-4.2483089388e-03	5.7793645084e-02	4.3783081944e-03
-95.000	5.000	-139.000	-5.0109935616e-03	6.3235170050e-02	4.4591467889e-03
-90.000	5.000	-139.000	-5.8690174617e-03	6.8851071210e-02	4.4214392013e-03
-85.000	5.000	-139.000	-6.8008480452e-03	7.4505690049e-02	4.2157122928e-03
-80.000	5.000	-139.000	-7.7449232412e-03	8.0028749952e-02	3.8256017583e-03
-75.000	5.000	-139.000	-8.6418148141e-03	8.5222411757e-02	3.2564036745e-03
-70.000	5.000	-139.000	-9.4339628522e-03	8.9899679368e-02	2.5426324368e-03
-65.000	5.000	-139.000	-1.0071322850e-02	9.3934895608e-02	1.7632862764e-03
-60.000	5.000	-139.000	-1.0537254207e-02	9.7274344639e-02	9.9362176756e-04
-55.000	5.000	-139.000	-1.0861297736e-02	9.9941193287e-02	2.8918514080e-04
-50.000	5.000	-139.000	-1.1044735530e-02	1.0201647103e-01	-2.9414773749e-04
-45.000	5.000	-139.000	-1.1141527643e-02	1.0359807523e-01	-7.5891455297e-04
-40.000	5.000	-139.000	-1.1191005463e-02	1.0479468323e-01	-1.1148752886e-03
-35.000	5.000	-139.000	-1.1190176893e-02	1.0569366969e-01	-1.3773162959e-03
-30.000	5.000	-139.000	-1.1172754537e-02	1.0637325523e-01	-1.5749083084e-03
-25.000	5.000	-139.000	-1.1156201024e-02	1.0688660759e-01	-1.7212113384e-03
-20.000	5.000	-139.000	-1.1135201122e-02	1.0727251671e-01	-1.8334447066e-03
-15.000	5.000	-139.000	-1.1116974061e-02	1.0755646964e-01	-1.9308444646e-03
-10.000	5.000	-139.000	-1.1106377157e-02	1.0774952958e-01	-2.0147642426e-03
-5.000	5.000	-139.000	-1.1094742117e-02	1.0786113402e-01	-2.0901488237e-03
0.000	5.000	-139.000	-1.1101146945e-02	1.0789128741e-01	-2.1683110446e-03
5.000	5.000	-139.000	-1.1114688220e-02	1.0784933144e-01	-2.2355916324e-03
10.000	5.000	-139.000	-1.1127989351e-02	1.0773173627e-01	-2.3046644605e-03
15.000	5.000	-139.000	-1.1150618054e-02	1.0753376867e-01	-2.3773602980e-03
20.000	5.000	-139.000	-1.1178514258e-02	1.0725130860e-01	-2.4676821944e-03
25.000	5.000	-139.000	-1.1200749184e-02	1.0686115102e-01	-2.5776557738e-03
30.000	5.000	-139.000	-1.1221417955e-02	1.0633704204e-01	-2.7230978099e-03
35.000	5.000	-139.000	-1.1227347716e-02	1.0563606948e-01	-2.9209267921e-03
40.000	5.000	-139.000	-1.1210780780e-02	1.0469585524e-01	-3.1779619672e-03
45.000	5.000	-139.000	-1.1143964133e-02	1.0344219184e-01	-3.5161051118e-03
50.000	5.000	-139.000	-1.0999625787e-02	1.0177509951e-01	-3.9404654467e-03
55.000	5.000	-139.000	-1.0764433265e-02	9.9593628666e-02	-4.4614881508e-03
60.000	5.000	-139.000	-1.0384583114e-02	9.6795631175e-02	-5.0439788650e-03
65.000	5.000	-139.000	-9.8454861177e-03	9.3317632516e-02	-5.6411037037e-03
70.000	5.000	-139.000	-9.1396417235e-03	8.9157665075e-02	-6.1874299954e-03
75.000	5.000	-139.000	-8.2989277447e-03	8.4388938839e-02	-6.6133279285e-03
80.000	5.000	-139.000	-7.3736989630e-03	7.9160432106e-02	-6.8671893980e-03
85.000	5.000	-139.000	-6.4262018766e-03	7.3651796390e-02	-6.9327591038e-03
90.000	5.000	-139.000	-5.5295000637e-03	6.8049166398e-02	-6.8427641264e-03
95.000	5.000	-139.000	-4.6995058016e-03	6.2516412409e-02	-6.6136102117e-03
100.000	5.000	-139.000	-3.9728628957e-03	5.7166966177e-02	-6.3035713900e-03
105.000	5.000	-139.000	-3.3513449693e-03	5.2077289869e-02	-5.9493400063e-03
110.000	5.000	-139.000	-2.8292341506e-03	4.7280119567e-02	-5.5832608168e-03
115.000	5.000	-139.000	-2.3894511485e-03	4.2788705235e-02	-5.2153633952e-03
120.000	5.000	-139.000	-2.0372754874e-03	3.8589948963e-02	-4.8845791410e-03
125.000	5.000	-139.000	-1.7370822188e-03	3.4670452793e-02	-4.5697227361e-03
130.000	5.000	-139.000	-1.4877049501e-03	3.1005219249e-02	-4.2835502885e-03
-130.000	5.000	-138.000	-1.5745688697e-03	3.1489955152e-02	3.2797873456e-03
-125.000	5.000	-138.000	-1.8435037797e-03	3.5270635005e-02	3.4723334860e-03
-120.000	5.000	-138.000	-2.1660111276e-03	3.9326560783e-02	3.6828035955e-03
-115.000	5.000	-138.000	-2.5564928702e-03	4.3682576940e-02	3.9029091837e-03
-110.000	5.000	-138.000	-3.0296738724e-03	4.8358390633e-02	4.1275083776e-03
-105.000	5.000	-138.000	-3.5964262139e-03	5.3363141378e-02	4.3397530136e-03
-100.000	5.000	-138.000	-4.2791846913e-03	5.8690252118e-02	4.5085858573e-03
-95.000	5.000	-138.000	-5.0661060094e-03	6.4295831226e-02	4.6101497761e-03
-90.000	5.000	-138.000	-5.9532239113e-03	7.0095084990e-02	4.5837432012e-03
-85.000	5.000	-138.000	-6.9214579496e-03	7.5949590300e-02	4.3856564839e-03
